solicitud_id,fecha_solicitud,edad,sector,antiguedad_laboral_anios,antiguedad_empresa_anios,ingreso_mensual,deuda_actual,num_creditos_previos,buro_score,monto_solicitado,plazo_meses,tasa_interes,default_90d
CR-101805,2023-09-12,18,Comercio,0,9.5,1884.45,0.0,0,633.0,9509.29,24,0.1785,0
CR-103720,2024-02-17,39,Comercio,21,22.4,4987.43,18844.04,1,368.0,26273.01,18,0.2635,1
CR-103262,2023-02-16,42,Servicios,21,16.0,4928.19,2245.61,3,494.0,8812.0,18,0.2253,0
CR-102933,2024-11-24,50,Manufactura,27,8.0,3099.68,746.72,1,626.0,7573.99,12,0.1915,0
CR-104065,2024-07-01,43,Tecnología,21,3.9,4916.99,10387.05,2,512.0,21325.42,48,0.2044,0
CR-103683,2024-05-02,33,Servicios,9,7.1,2483.19,1332.59,3,629.0,8993.4,36,0.1722,0
CR-105344,2024-06-30,37,Manufactura,16,20.8,1657.0,236.82,1,616.0,3780.76,18,0.1635,0
CR-105196,2023-10-13,39,Agro,16,10.9,,0.0,0,712.0,8598.08,36,0.1765,0
CR-105575,2023-04-21,37,Tecnología,19,25.6,2854.47,0.0,0,696.0,8106.97,6,0.1487,0
CR-105014,2024-06-16,42,Construcción,18,17.2,3952.67,0.0,0,654.0,27819.86,12,0.1745,0
CR-103186,2023-12-22,27,Construcción,8,10.9,4544.27,0.0,0,648.0,30778.7,12,0.1967,0
CR-103479,2023-01-12,38,Servicios,20,3.0,3519.45,13182.69,3,313.0,15523.07,6,0.3011,0
CR-101544,2025-04-06,53,Servicios,35,7.3,2703.64,3708.8,3,,6778.33,6,0.2226,0
CR-100463,2025-04-16,18,Agro,0,17.6,2144.58,5304.22,1,417.0,12035.74,24,0.2683,1
CR-101223,2023-09-29,47,Servicios,24,6.7,4254.38,0.0,0,677.0,11941.27,12,0.1432,0
CR-105219,2025-05-21,45,Construcción,27,9.1,1264.56,1689.1,2,457.0,8083.09,12,0.2321,0
CR-104843,2024-11-01,25,Servicios,1,1.7,5169.57,12176.8,2,490.0,23185.62,48,0.2252,0
CR-103576,2025-05-10,42,Servicios,19,2.6,9353.27,9936.25,4,624.0,72385.14,48,0.1686,0
CR-103247,2023-05-17,23,Construcción,0,3.1,1618.19,3884.47,1,433.0,11025.06,48,0.2397,0
CR-101091,2023-08-08,38,Servicios,17,2.0,2706.49,7592.67,2,386.0,15354.31,18,0.2758,0
CR-100691,2024-07-19,35,Tecnología,16,6.1,6089.13,4446.49,2,689.0,44779.52,12,0.1713,0
CR-101241,2025-04-03,27,Comercio,5,4.0,1144.33,1078.02,1,652.0,2277.83,12,0.1876,0
CR-100103,2024-12-24,46,Agro,23,8.6,7736.12,9144.15,2,630.0,31792.62,24,0.1832,0
CR-104400,2023-10-11,37,Tecnología,18,2.2,9418.0,0.0,0,704.0,39575.34,24,0.1563,0
CR-101631,2023-11-10,29,Construcción,9,3.2,2676.69,0.0,0,655.0,15234.44,6,0.193,0
CR-104250,2023-06-03,35,Construcción,11,14.6,3622.72,3949.86,1,581.0,24609.79,18,0.1884,0
CR-100683,2023-01-11,32,Comercio,13,14.2,4129.23,6553.01,3,527.0,13120.05,12,0.2072,0
CR-103511,2024-07-25,23,Servicios,3,2.9,1799.26,4571.4,1,305.0,8704.58,12,0.2689,0
CR-103757,2024-02-22,24,Manufactura,4,1.1,3441.36,7514.38,2,,13411.92,6,0.2587,0
CR-104989,2025-01-27,47,Manufactura,29,12.7,7908.79,17184.93,2,491.0,17887.61,12,0.2158,0
CR-101118,2025-05-13,42,Comercio,22,4.7,1901.82,0.0,0,624.0,13054.88,36,0.2204,0
CR-100597,2024-01-28,47,Construcción,24,5.5,1559.0,2650.97,1,440.0,7209.25,24,0.2388,0
CR-103459,2024-08-31,46,Comercio,25,8.8,3132.13,11375.33,2,416.0,15499.67,12,0.222,1
CR-102580,2023-04-20,27,Tecnología,7,1.9,3447.82,1383.48,1,682.0,16362.1,18,0.1689,0
CR-103923,2024-09-16,45,Tecnología,26,4.1,2853.72,5660.52,1,420.0,22697.32,6,0.2663,0
CR-104739,2024-12-16,37,Construcción,17,27.0,4322.54,13574.34,2,310.0,11664.18,24,0.2904,1
CR-102818,2023-08-26,46,Servicios,24,5.2,4026.6,7177.63,1,499.0,7674.01,18,0.2265,0
CR-102695,2024-03-12,48,Agro,25,7.6,1304.09,1736.92,3,471.0,9800.67,6,0.2327,0
CR-105062,2024-02-19,27,Manufactura,9,13.3,4155.58,3682.96,1,552.0,31485.81,18,0.1988,0
CR-103340,2024-10-12,34,Construcción,13,9.5,2243.73,504.47,2,690.0,16201.66,18,0.1445,0
CR-102080,2024-05-18,42,Servicios,24,6.8,8561.35,0.0,0,739.0,23946.71,6,0.1267,0
CR-100199,2025-01-18,36,Agro,17,1.9,5168.44,6751.48,1,573.0,23478.07,36,0.2174,0
CR-104002,2023-08-01,41,Servicios,17,5.2,4988.72,7925.16,1,568.0,7741.86,6,0.2132,0
CR-104647,2025-05-04,30,Tecnología,9,1.5,7732.34,27697.09,1,362.0,39685.89,36,0.2421,1
CR-102121,2024-02-23,38,Servicios,18,8.5,9663.17,20833.65,1,569.0,34649.68,18,0.1729,0
CR-100323,2024-06-08,46,Servicios,24,34.1,5677.35,11460.96,1,493.0,10512.33,24,0.2064,1
CR-101813,2025-03-14,38,Manufactura,19,3.1,1738.06,6535.59,1,300.0,6090.97,24,0.2621,0
CR-102350,2023-02-01,45,Manufactura,26,26.1,3306.83,10424.05,2,414.0,13958.83,24,0.2595,1
CR-100039,2024-03-12,45,Manufactura,21,13.6,1914.64,0.0,0,626.0,12713.44,12,0.1767,0
CR-102672,2023-01-02,33,Comercio,14,10.4,2759.17,8729.04,2,415.0,10208.11,24,0.2531,1
CR-100068,2025-03-16,47,Manufactura,23,23.1,3848.47,554.3,2,667.0,6037.69,24,0.1839,0
CR-102410,2025-03-03,28,Servicios,10,14.4,4464.23,4888.28,4,617.0,29805.41,18,0.1758,0
CR-102182,2024-06-25,18,Tecnología,0,5.4,4845.92,3329.2,1,579.0,24141.94,48,0.2134,0
CR-104136,2023-05-05,53,Servicios,30,5.9,2808.59,8950.35,1,369.0,22428.81,24,0.2595,1
CR-103531,2024-11-01,36,Comercio,12,25.6,3459.42,8099.76,2,452.0,6067.26,18,0.2483,0
CR-100679,2025-06-13,36,Tecnología,12,0.3,8634.3,0.0,0,763.0,53390.93,36,0.1481,0
CR-103826,2024-03-16,47,Servicios,23,3.7,4165.73,16273.39,2,329.0,29957.95,18,0.2664,1
CR-104983,2023-05-03,59,Construcción,40,4.1,8599.52,20616.62,4,460.0,57448.07,24,0.2551,0
CR-103693,2024-05-25,23,Comercio,0,2.0,7585.46,10868.86,1,565.0,52194.7,24,0.2097,0
CR-104901,2024-07-15,39,Comercio,16,7.1,2944.82,1139.0,1,554.0,14376.78,6,0.1987,0
CR-102202,2023-06-23,39,Comercio,21,6.9,1705.77,2099.65,3,487.0,4374.17,6,0.2194,0
CR-102528,2025-05-25,50,Construcción,29,7.4,3674.72,5237.32,2,484.0,8252.22,48,0.2411,0
CR-103281,2024-06-11,46,Comercio,22,6.6,2796.78,7308.85,4,324.0,12548.66,18,0.2687,0
CR-105162,2023-09-28,56,Comercio,32,3.1,1395.64,1684.32,1,577.0,4510.73,36,0.2105,0
CR-100365,2025-01-28,54,Servicios,32,12.7,4994.37,17014.98,1,468.0,20048.11,24,0.2459,0
CR-100733,2024-04-15,36,Agro,17,2.3,6150.34,0.0,0,694.0,35760.61,18,0.1639,0
CR-104332,2024-06-14,55,Servicios,35,4.2,1691.14,0.0,0,671.0,4684.56,12,0.1789,0
CR-102341,2025-03-16,36,Manufactura,17,14.8,8054.89,21600.9,4,497.0,41266.21,24,0.2147,0
CR-102071,2023-08-03,23,Tecnología,4,8.5,2242.51,7946.61,2,300.0,3431.4,6,0.2956,0
CR-105224,2024-09-18,49,Manufactura,28,4.4,5776.64,0.0,0,626.0,17771.4,24,0.1793,0
CR-100954,2024-10-10,30,Construcción,11,8.4,2048.49,2162.79,2,529.0,7847.95,18,0.2553,0
CR-102673,2025-01-17,43,Agro,19,5.4,2008.78,6514.61,1,387.0,15708.91,18,0.2436,0
CR-100287,2023-06-15,39,Servicios,19,6.1,3574.45,11838.4,1,350.0,7988.23,24,0.2787,1
CR-103226,2023-04-16,28,Construcción,8,4.3,1782.66,0.0,0,634.0,8648.66,12,0.1881,0
CR-103031,2023-01-11,44,Tecnología,24,5.1,4380.7,11490.4,2,440.0,23713.14,24,0.2419,1
CR-103064,2025-05-20,35,Comercio,14,5.7,2178.99,829.7,1,543.0,16622.01,12,0.1683,0
CR-105921,2023-01-12,57,Comercio,34,10.3,4134.78,2939.55,1,700.0,9191.55,12,0.1567,0
CR-102549,2024-06-04,43,Tecnología,25,0.6,2355.59,1260.74,1,554.0,8781.5,18,0.2053,0
CR-102167,2023-08-19,19,Servicios,0,6.9,3354.96,8323.13,4,420.0,16716.07,18,0.23,1
CR-101388,2024-12-09,42,Manufactura,18,4.7,5752.31,4127.85,3,636.0,18305.91,24,0.1857,0
CR-102745,2024-08-27,51,Agro,29,12.1,6094.41,12528.51,2,479.0,30614.96,12,0.242,0
CR-102425,2023-09-16,50,Tecnología,32,3.4,1231.84,3175.09,1,384.0,5251.22,24,0.2606,0
CR-101581,2024-01-06,36,Comercio,14,6.5,1196.88,4769.06,2,300.0,4499.6,48,0.2874,1
CR-102833,2025-05-07,27,Servicios,7,6.9,5157.6,9377.45,2,481.0,23959.87,24,0.2106,0
CR-102028,2023-04-20,40,Construcción,22,12.8,1719.57,0.0,0,647.0,4068.99,12,0.2099,0
CR-102062,2025-04-07,41,Comercio,21,7.7,8987.14,0.0,0,768.0,43605.07,18,0.1393,0
CR-105566,2024-02-01,53,Comercio,30,4.2,2191.06,3652.6,2,467.0,10734.97,18,0.2412,0
CR-102609,2023-04-08,23,Servicios,2,15.4,7109.15,16619.25,1,588.0,53652.53,48,0.2145,0
CR-100038,2025-02-11,29,Agro,10,6.3,3502.41,5880.23,1,488.0,16526.95,24,0.2186,1
CR-104497,2024-03-28,18,Comercio,0,7.4,4675.78,1457.18,1,634.0,27219.16,12,0.2092,0
CR-102556,2024-09-09,18,Servicios,0,8.5,5824.13,0.0,0,708.0,28547.42,6,0.1583,0
CR-103043,2025-01-05,33,Manufactura,10,2.6,5511.43,17072.33,3,346.0,37551.58,6,0.2755,0
CR-102311,2024-01-09,41,Agro,20,9.8,1111.77,2758.16,4,435.0,6415.36,6,0.2293,0
CR-103278,2023-04-21,30,Manufactura,11,5.7,,5318.09,3,365.0,4364.95,36,0.253,0
CR-105602,2025-03-16,45,Servicios,21,6.2,5802.37,15435.78,4,429.0,27042.08,18,0.2861,1
CR-102686,2025-02-17,19,Manufactura,0,13.0,3807.6,0.0,0,704.0,25326.03,12,0.171,0
CR-103813,2024-05-01,35,Manufactura,12,6.1,,12013.07,3,300.0,29141.74,24,0.2543,0
CR-102066,2023-09-29,49,Servicios,25,5.0,3813.6,14622.59,2,300.0,23511.01,18,0.3007,0
CR-101057,2023-11-17,43,Manufactura,22,5.7,1325.49,2951.45,3,419.0,3586.01,48,0.2558,1
CR-100793,2023-01-19,42,Servicios,23,10.8,7163.88,0.0,0,713.0,15839.12,24,0.1776,0
CR-104093,2024-08-02,25,Servicios,2,7.4,6844.28,523.96,1,686.0,25372.69,18,0.1449,0
CR-105108,2024-09-26,35,Servicios,16,14.3,4752.61,9672.3,1,478.0,34384.23,24,0.2296,0
CR-101732,2023-10-26,36,Tecnología,12,15.5,,7949.43,1,329.0,7276.57,12,0.2647,0
CR-104476,2023-04-25,41,Comercio,18,9.0,,2104.69,2,612.0,20259.7,6,0.19,0
CR-101097,2025-05-19,43,Servicios,20,6.2,5063.1,15948.01,2,334.0,39870.72,36,0.2768,1
CR-103752,2023-09-18,36,Manufactura,14,23.2,5457.68,15406.68,1,419.0,19132.0,18,0.2353,1
CR-101597,2024-02-11,41,Comercio,19,6.7,2910.42,0.0,0,659.0,12920.11,6,0.146,0
CR-101293,2023-10-06,18,Manufactura,0,7.8,1820.8,6499.05,1,300.0,12910.22,18,0.296,1
CR-100950,2025-03-12,19,Comercio,0,3.5,4723.65,329.21,1,707.0,24832.98,18,0.1808,0
CR-101471,2024-11-17,50,Servicios,32,4.7,2962.99,5526.15,2,491.0,6690.4,12,0.2188,0
CR-104570,2023-11-22,37,Servicios,18,3.6,3374.62,2054.93,2,598.0,5853.11,12,0.1877,0
CR-103985,2025-02-26,31,Servicios,13,17.3,2307.62,5512.31,5,452.0,5737.46,12,0.2373,0
CR-104190,2025-02-20,49,Construcción,25,18.2,5655.57,0.0,0,707.0,35962.37,24,0.1656,0
CR-102056,2025-01-15,33,Comercio,14,7.8,5184.44,0.0,0,656.0,38711.87,36,0.2044,0
CR-102130,2023-05-10,39,Manufactura,17,6.9,2264.03,8390.66,1,300.0,16361.02,18,0.2505,0
CR-105871,2025-01-21,65,Comercio,44,15.7,3516.35,0.0,0,715.0,8214.91,12,0.153,0
CR-100828,2025-04-11,51,Tecnología,29,21.9,,8607.92,3,490.0,18997.16,12,0.1968,0
CR-105623,2024-09-05,19,Tecnología,0,0.9,10188.31,34786.57,1,497.0,33567.14,48,0.2121,0
CR-102936,2024-07-18,19,Servicios,0,4.0,4693.65,17306.7,3,302.0,28153.43,24,0.2756,0
CR-104549,2023-03-22,29,Tecnología,11,5.7,2035.97,7477.82,3,314.0,13951.97,24,0.2944,1
CR-102982,2025-04-06,36,Construcción,14,1.9,2904.2,533.0,2,635.0,10858.18,18,0.189,0
CR-100722,2023-06-24,18,Servicios,0,4.6,2820.35,3309.47,1,552.0,9194.73,12,0.2283,0
CR-105869,2023-02-06,60,Comercio,40,11.7,4750.38,13970.28,4,380.0,18216.25,18,0.2657,1
CR-103463,2023-07-21,23,Servicios,1,5.2,2867.32,1839.71,1,594.0,6334.17,18,0.21,0
CR-105630,2025-02-15,18,Agro,0,4.0,3503.02,0.0,0,705.0,16786.81,6,0.1766,0
CR-105831,2023-05-02,40,Comercio,17,9.0,2267.32,0.0,0,698.0,12302.8,18,0.1344,0
CR-103240,2023-02-20,50,Tecnología,30,3.6,2040.65,491.35,2,603.0,4517.23,12,0.1956,0
CR-102888,2023-05-01,34,Manufactura,14,1.3,1663.76,5536.2,2,325.0,5662.13,36,0.2501,1
CR-101595,2024-05-28,43,Servicios,22,12.4,2099.67,0.0,0,648.0,13650.27,6,0.185,0
CR-104108,2023-06-08,54,Servicios,30,13.2,2352.5,2707.86,1,557.0,8150.35,12,0.2037,0
CR-105883,2023-07-18,37,Construcción,18,19.8,7272.72,0.0,0,761.0,14566.12,24,0.125,0
CR-105129,2025-01-17,39,Construcción,19,11.2,2221.79,4984.16,1,349.0,13888.63,24,0.2614,1
CR-100764,2024-07-04,42,Manufactura,23,6.9,3519.71,687.67,3,702.0,10653.91,12,0.1704,0
CR-104930,2023-11-19,46,Agro,27,1.8,3773.98,10052.32,2,346.0,14478.82,24,0.2811,0
CR-102591,2023-02-18,62,Tecnología,38,4.7,6604.87,0.0,0,617.0,34395.33,12,0.1692,0
CR-102525,2023-12-16,46,Servicios,24,5.0,2195.99,5326.27,1,388.0,16627.24,24,0.281,0
CR-101592,2025-03-16,36,Manufactura,12,4.8,2694.07,0.0,0,608.0,4396.99,48,0.197,0
CR-103096,2024-12-24,53,Comercio,29,2.4,5977.44,0.0,0,651.0,34733.56,18,0.1895,0
CR-103748,2024-04-18,30,Servicios,8,6.5,4577.39,0.0,0,701.0,35790.89,24,0.1787,0
CR-105519,2023-06-24,27,Tecnología,3,3.5,2513.3,9341.02,2,325.0,15588.95,12,0.2826,1
CR-101421,2023-12-23,36,Construcción,16,6.5,3218.83,12143.02,3,376.0,23363.29,12,0.2192,1
CR-105728,2024-11-23,51,Comercio,29,2.5,2862.73,0.0,0,623.0,15259.24,12,0.1638,0
CR-100654,2023-08-26,44,Servicios,21,6.4,3754.94,1291.07,2,620.0,12314.74,12,0.1798,0
CR-103862,2023-01-27,25,Servicios,2,10.6,2880.64,5115.24,1,440.0,15717.31,36,0.2239,0
CR-100283,2025-05-05,43,Servicios,22,21.9,7396.39,14618.88,1,525.0,38804.37,48,0.2045,0
CR-104166,2025-05-24,25,Comercio,7,4.5,,11013.35,2,432.0,11292.59,36,0.2694,0
CR-104907,2024-11-26,27,Tecnología,7,7.6,4031.47,5424.77,1,541.0,24845.4,36,0.2162,0
CR-104490,2024-12-01,57,Comercio,39,11.5,5671.19,15996.83,1,423.0,33260.73,6,0.2364,1
CR-102259,2025-05-05,44,Comercio,22,11.2,7057.12,10761.65,1,551.0,44093.25,24,0.2121,0
CR-103703,2023-10-15,29,Comercio,11,8.6,3220.18,1201.72,2,658.0,6394.05,36,0.1791,0
CR-102026,2023-03-25,44,Construcción,23,16.1,856.99,0.0,0,707.0,2096.87,36,0.1479,0
CR-105887,2023-08-27,60,Comercio,39,3.0,1764.34,4149.58,1,388.0,12915.32,12,0.2581,0
CR-103352,2023-04-11,47,Servicios,25,6.8,2440.8,2889.94,3,538.0,6353.01,18,0.1936,0
CR-104399,2023-01-01,24,Tecnología,1,2.7,8711.54,27303.7,2,451.0,51663.29,18,0.2283,1
CR-105561,2025-02-25,65,Comercio,44,6.2,6214.97,20162.34,2,433.0,46971.69,24,0.243,0
CR-101445,2024-11-18,41,Manufactura,23,7.9,1725.49,0.0,0,683.0,9353.1,6,0.1742,0
CR-100981,2024-07-07,21,Comercio,2,3.6,2127.61,44.49,1,613.0,12731.54,12,0.1912,0
CR-102344,2023-02-18,47,Tecnología,29,4.6,4368.0,10836.5,2,457.0,7481.14,48,0.2397,0
CR-101153,2023-11-29,32,Comercio,12,5.1,3503.28,3048.72,5,556.0,21383.17,36,0.2027,0
CR-103642,2024-11-02,37,Tecnología,15,4.6,8675.79,29452.88,2,438.0,57966.24,18,0.2351,0
CR-104081,2023-03-29,47,Manufactura,23,3.7,2877.41,181.37,2,633.0,14882.49,12,0.2022,0
CR-100674,2024-07-28,47,Comercio,23,7.8,8634.21,19172.44,2,538.0,18213.38,36,0.2452,0
CR-100468,2024-09-22,50,Construcción,27,2.0,2713.54,9421.41,2,320.0,20745.24,6,0.2988,0
CR-101317,2023-01-19,42,Comercio,22,5.6,2991.8,1234.55,2,659.0,10723.82,24,0.1743,0
CR-104126,2024-08-19,49,Comercio,26,18.4,2258.06,0.0,0,578.0,15114.07,24,0.1777,0
CR-100429,2025-05-31,42,Manufactura,21,2.4,,0.0,0,612.0,11004.64,24,0.2106,0
CR-101509,2023-03-01,39,Construcción,15,7.8,1793.18,2887.91,1,477.0,9682.2,12,0.2327,0
CR-101555,2024-01-14,31,Comercio,11,5.5,2904.55,0.0,0,559.0,5559.81,12,0.2004,0
CR-101129,2023-07-29,18,Servicios,0,1.4,4587.12,12176.54,3,402.0,29752.28,18,0.2551,1
CR-105299,2024-08-03,42,Manufactura,21,2.0,2884.46,11420.13,1,333.0,22296.83,12,0.2843,1
CR-101210,2023-10-03,48,Servicios,29,10.2,3863.27,12949.29,3,390.0,20633.95,12,0.2536,0
CR-100916,2023-12-14,54,Construcción,34,0.4,4410.69,0.0,0,663.0,19824.28,36,0.1814,0
CR-100166,2023-12-01,48,Construcción,29,13.3,8106.13,13628.08,2,540.0,58280.11,24,0.206,0
CR-103059,2023-12-02,35,Agro,14,7.0,2893.85,5743.19,1,476.0,18742.13,12,0.2419,0
CR-104928,2025-04-19,54,Servicios,30,17.9,3427.36,11316.51,2,356.0,16921.61,36,0.2807,1
CR-105474,2024-05-08,41,Servicios,18,18.7,3712.74,1272.83,1,632.0,18906.68,12,0.1787,0
CR-105833,2024-03-12,29,Manufactura,5,5.5,2718.4,617.38,2,665.0,14434.39,24,0.1517,0
CR-102613,2024-05-06,34,Comercio,14,6.2,5457.84,9113.52,1,563.0,43330.14,12,0.1963,0
CR-102494,2024-02-29,50,Construcción,32,7.0,2744.52,5176.17,4,498.0,4802.07,24,0.2589,0
CR-101000,2025-01-14,37,Servicios,19,15.4,4143.57,0.0,0,661.0,21290.05,6,0.1688,0
CR-101178,2023-06-23,42,Agro,21,9.3,3352.04,7930.07,1,357.0,6119.11,48,0.2695,0
CR-100056,2023-08-20,35,Construcción,12,13.2,5459.92,0.0,0,672.0,13369.52,12,0.1737,0
CR-103020,2023-12-13,25,Servicios,6,7.8,4970.11,19540.38,1,333.0,34803.43,12,0.2657,1
CR-100208,2024-09-23,28,Comercio,9,9.8,1358.73,965.17,1,548.0,2375.37,18,0.1981,0
CR-102111,2025-02-01,43,Comercio,23,3.8,3355.45,2851.76,1,528.0,24576.57,18,0.1913,0
CR-104396,2025-02-15,39,Comercio,15,6.1,3789.62,4519.49,4,539.0,23509.04,18,0.2241,0
CR-104066,2024-04-11,29,Servicios,6,2.8,,0.0,0,742.0,25235.75,24,0.1425,0
CR-101307,2023-07-25,52,Manufactura,31,7.2,3257.47,6453.56,2,502.0,21900.73,12,0.2165,0
CR-101440,2024-01-12,31,Agro,11,16.2,12122.72,19730.02,2,691.0,91604.95,24,0.1402,0
CR-100425,2024-09-02,34,Comercio,10,2.4,2757.04,8218.49,1,386.0,10281.76,18,0.2646,1
CR-100697,2025-03-10,27,Comercio,8,11.0,9197.49,0.0,0,740.0,69261.18,12,0.1235,0
CR-104645,2024-07-16,29,Servicios,8,13.9,2201.8,1242.46,1,629.0,15276.03,12,0.1884,0
CR-101265,2024-04-19,37,Tecnología,16,10.1,2225.19,6629.34,2,379.0,4512.24,12,0.2741,0
CR-104095,2025-02-06,19,Tecnología,1,1.1,1719.74,0.0,0,618.0,5363.31,24,0.1947,0
CR-105065,2024-12-28,42,Comercio,20,9.8,3842.9,7590.17,2,518.0,15435.79,6,0.2062,0
CR-103579,2024-06-27,23,Servicios,1,4.5,1649.7,4257.82,3,485.0,9137.09,24,0.2221,1
CR-101593,2023-11-06,30,Comercio,9,1.4,,5301.46,4,343.0,4515.92,12,0.2774,1
CR-105722,2023-09-01,38,Tecnología,15,9.2,10040.35,35291.29,1,354.0,23641.16,12,0.2593,1
CR-102301,2024-11-04,28,Tecnología,4,6.4,3082.57,0.0,0,677.0,9121.85,36,0.1681,0
CR-100492,2025-06-15,35,Construcción,14,12.0,2398.14,527.9,1,627.0,3701.79,12,0.1881,0
CR-100961,2023-06-23,39,Tecnología,15,12.7,10708.56,35850.9,3,394.0,76798.38,18,0.2442,0
CR-101860,2023-07-10,45,Comercio,25,1.2,10140.34,8731.15,4,701.0,49158.02,6,0.1768,0
CR-105863,2024-05-15,43,Manufactura,20,9.5,3784.84,14415.99,1,300.0,19462.42,36,0.2469,1
CR-105348,2024-01-04,44,Servicios,21,7.0,2392.33,1215.78,2,556.0,6723.16,6,0.2113,0
CR-103035,2023-09-22,43,Comercio,21,7.7,3974.1,0.0,0,619.0,22224.53,24,0.1766,0
CR-104723,2024-02-06,34,Comercio,13,3.0,1301.72,2355.8,1,399.0,9754.23,36,0.2811,0
CR-100978,2023-04-15,22,Servicios,3,10.3,4172.86,8522.58,3,509.0,28080.51,18,0.2079,0
CR-105532,2025-04-02,38,Agro,19,7.5,3022.78,2319.38,2,599.0,21877.12,18,0.1993,0
CR-100229,2023-06-26,35,Servicios,16,12.1,,4093.43,1,496.0,17212.85,48,0.2504,0
CR-100819,2023-07-19,25,Construcción,6,7.6,5190.57,0.0,0,635.0,25362.01,12,0.2031,0
CR-102866,2025-01-07,44,Construcción,21,6.9,3601.83,1463.62,2,554.0,16747.19,18,0.2056,0
CR-101826,2023-11-05,47,Comercio,23,12.3,4936.48,0.0,0,610.0,21018.78,12,0.1907,0
CR-104146,2024-07-29,39,Comercio,21,13.6,12699.35,0.0,0,796.0,47488.07,18,0.1393,0
CR-105546,2023-01-11,57,Servicios,38,8.1,,0.0,0,767.0,49099.17,24,0.1472,0
CR-104643,2025-02-22,38,Construcción,18,0.9,4416.62,9404.26,1,475.0,8911.11,6,0.2491,0
CR-101467,2025-02-27,23,Servicios,1,8.3,2026.97,4864.08,2,421.0,9730.29,36,0.2464,0
CR-105078,2024-04-01,47,Agro,26,2.8,2135.53,4841.08,1,431.0,13775.35,24,0.2533,1
CR-100621,2023-05-20,38,Manufactura,15,6.7,5032.71,10953.87,1,499.0,32575.26,24,0.2616,0
CR-104449,2023-09-21,38,Comercio,20,5.9,2450.57,4187.89,3,447.0,16105.02,24,0.2201,1
CR-104599,2025-04-12,59,Servicios,35,15.8,15436.88,50067.2,3,634.0,62718.52,24,0.1791,0
CR-103722,2024-03-01,48,Construcción,28,7.9,5282.87,16030.08,3,403.0,35931.31,24,0.2836,1
CR-103048,2024-04-30,48,Comercio,26,9.3,1815.54,4323.47,2,409.0,3603.61,36,0.2403,0
CR-101778,2024-06-27,26,Manufactura,5,10.3,6359.78,21860.87,1,386.0,14910.86,6,0.2432,0
CR-104356,2023-09-13,47,Manufactura,24,5.1,1153.64,2369.58,2,416.0,3097.76,18,0.262,0
CR-100336,2025-05-10,31,Comercio,7,5.7,3496.26,1373.01,1,551.0,19701.15,24,0.2255,0
CR-102642,2024-04-16,27,Construcción,5,17.7,4971.89,18732.39,2,368.0,37675.28,6,0.254,1
CR-103165,2024-02-27,42,Construcción,23,8.7,2375.91,0.0,0,642.0,15405.94,18,0.2035,0
CR-101083,2025-03-20,39,Construcción,15,5.3,5986.42,15813.63,1,372.0,21465.42,18,0.2351,0
CR-103400,2024-12-02,42,Comercio,24,8.7,5540.31,20562.54,4,424.0,10661.06,12,0.2729,0
CR-102607,2024-05-10,36,Servicios,15,7.6,6343.7,12069.29,2,526.0,17172.3,24,0.2017,0
CR-105279,2024-03-22,60,Comercio,37,5.9,4845.71,19312.54,2,300.0,17951.02,18,0.3141,1
CR-103569,2023-10-31,47,Comercio,25,4.2,5009.94,9355.79,2,441.0,11246.84,12,0.2361,1
CR-100390,2024-09-19,18,Comercio,0,3.7,12010.88,13564.82,1,663.0,59883.07,6,0.1928,0
CR-100737,2024-01-16,47,Tecnología,24,3.8,1429.8,2119.17,1,551.0,7859.88,12,0.2027,0
CR-100113,2023-11-12,22,Servicios,1,4.7,24095.01,26129.62,1,826.0,56408.38,6,0.1115,0
CR-101068,2023-06-21,54,Tecnología,36,2.1,1620.11,0.0,0,563.0,6531.66,6,0.1976,0
CR-100937,2024-04-02,37,Comercio,19,6.9,4134.71,14880.99,3,378.0,8742.5,12,0.2908,0
CR-102299,2024-04-27,35,Construcción,13,9.1,3082.87,1639.9,2,614.0,17022.43,18,0.2133,0
CR-101873,2023-05-05,25,Tecnología,2,9.6,2988.23,0.0,0,608.0,13108.94,18,0.1498,0
CR-105536,2023-07-13,28,Servicios,5,4.9,4956.27,17418.1,1,301.0,39384.25,24,0.2859,1
CR-103695,2024-03-31,29,Agro,11,11.4,2436.91,5026.71,2,418.0,16262.09,24,0.2666,0
CR-101015,2023-04-02,27,Comercio,5,2.6,2840.65,6231.53,1,419.0,20427.96,6,0.2433,1
CR-102883,2023-03-23,51,Agro,32,9.3,8438.39,10389.87,2,574.0,35939.64,18,0.1952,0
CR-103291,2023-08-26,41,Comercio,19,6.5,1178.68,0.0,0,680.0,6617.88,36,0.1694,0
CR-100257,2024-02-23,34,Servicios,16,10.7,1235.23,0.0,0,608.0,6123.35,12,0.1951,0
CR-102238,2025-03-01,28,Comercio,5,9.8,4358.0,14278.92,1,401.0,9401.13,6,0.2697,0
CR-101339,2023-10-13,36,Tecnología,15,15.9,6782.06,0.0,0,719.0,36000.18,12,0.1392,0
CR-101152,2023-06-16,41,Manufactura,23,4.2,7778.88,11301.47,2,584.0,55769.59,12,0.2065,0
CR-102264,2023-10-25,43,Comercio,23,7.8,2917.68,0.0,0,724.0,7267.56,12,0.142,0
